Channel Title,Channel Username,ID,Message,Date,Media Path
Fashion tera,@Fashiontera,3472,"〰️〰️〰️〰️〰️〰️〰️
Skechers 
Made in Vietnam 
Size  42,43
Prices 2800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-07-31 10:38:54+00:00,photos\@Fashiontera_3472.jpg
Fashion tera,@Fashiontera,3471,,2023-07-31 10:38:54+00:00,photos\@Fashiontera_3471.jpg
Fashion tera,@Fashiontera,3470,,2023-07-31 10:38:54+00:00,photos\@Fashiontera_3470.jpg
Fashion tera,@Fashiontera,3469,"〰〰〰〰〰〰〰
Quality Shoes 
Size 40,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-29 15:02:32+00:00,photos\@Fashiontera_3469.jpg
Fashion tera,@Fashiontera,3468,,2023-07-29 15:02:32+00:00,photos\@Fashiontera_3468.jpg
Fashion tera,@Fashiontera,3467,,2023-07-29 15:02:32+00:00,photos\@Fashiontera_3467.jpg
Fashion tera,@Fashiontera,3466,"SVETSEON COUPLE WATCH 
Prices 5700
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-28 11:55:53+00:00,photos\@Fashiontera_3466.jpg
Fashion tera,@Fashiontera,3465,,2023-07-28 11:55:50+00:00,photos\@Fashiontera_3465.jpg
Fashion tera,@Fashiontera,3463,"〰️〰️〰️〰️〰️〰️〰️
 Skechers 
Size  36,37,38
Prices 2200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-07-25 19:29:08+00:00,photos\@Fashiontera_3463.jpg
Fashion tera,@Fashiontera,3462,,2023-07-25 19:29:08+00:00,photos\@Fashiontera_3462.jpg
Fashion tera,@Fashiontera,3461,,2023-07-25 19:29:07+00:00,photos\@Fashiontera_3461.jpg
Fashion tera,@Fashiontera,3460,"Air Force 
Made in  Vietnam 
Size 40,41,42,43,44
Price 2100
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-24 19:53:20+00:00,photos\@Fashiontera_3460.jpg
Fashion tera,@Fashiontera,3458,,2023-07-22 16:53:08+00:00,photos\@Fashiontera_3458.jpg
Fashion tera,@Fashiontera,3457,,2023-07-22 16:53:08+00:00,photos\@Fashiontera_3457.jpg
Fashion tera,@Fashiontera,3456,,2023-07-22 16:53:07+00:00,photos\@Fashiontera_3456.jpg
Fashion tera,@Fashiontera,3455,"〰️〰️〰️〰️〰️〰️〰️
Reebok
Made in Vietnam 
Size    40,41,42,43,44
Prices  2950
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-07-22 16:53:07+00:00,photos\@Fashiontera_3455.jpg
Fashion tera,@Fashiontera,3450,"ROLEX Watches (Men)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-15 14:07:46+00:00,photos\@Fashiontera_3450.jpg
Fashion tera,@Fashiontera,3449,,2023-07-15 14:07:46+00:00,photos\@Fashiontera_3449.jpg
Fashion tera,@Fashiontera,3448,"BALENCIAGA
Size 41,42
Price 3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-14 19:29:15+00:00,photos\@Fashiontera_3448.jpg
Fashion tera,@Fashiontera,3447,"BRAND Watches (Men)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-07 13:52:26+00:00,photos\@Fashiontera_3447.jpg
Fashion tera,@Fashiontera,3446,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3446.jpg
Fashion tera,@Fashiontera,3445,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3445.jpg
Fashion tera,@Fashiontera,3444,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3444.jpg
Fashion tera,@Fashiontera,3443,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3443.jpg
Fashion tera,@Fashiontera,3442,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3442.jpg
Fashion tera,@Fashiontera,3441,,2023-07-07 13:52:26+00:00,photos\@Fashiontera_3441.jpg
Fashion tera,@Fashiontera,3440,,2023-07-07 13:52:25+00:00,photos\@Fashiontera_3440.jpg
Fashion tera,@Fashiontera,3439,,2023-07-07 13:52:25+00:00,photos\@Fashiontera_3439.jpg
Fashion tera,@Fashiontera,3438,,2023-07-07 13:52:25+00:00,photos\@Fashiontera_3438.jpg
Fashion tera,@Fashiontera,3437,"〰️〰️〰️〰️〰️〰️〰️
European shoes 
MARC FISHER (Pure Leather)
Size   #42
Prices 6500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-07-06 20:01:45+00:00,photos\@Fashiontera_3437.jpg
Fashion tera,@Fashiontera,3436,"〰️〰️〰️〰️〰️〰️〰️
 All Star Leather 
Made in Vietnam 
Size   40,41,42,43
Prices 3400
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-07-02 20:01:21+00:00,photos\@Fashiontera_3436.jpg
Fashion tera,@Fashiontera,3435,,2023-07-02 20:01:21+00:00,photos\@Fashiontera_3435.jpg
Fashion tera,@Fashiontera,3434,,2023-07-02 20:01:20+00:00,photos\@Fashiontera_3434.jpg
Fashion tera,@Fashiontera,3433,"Fur Jacket 
Size Xl,2xl,4xl
Prices 3200
(No delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-07-01 15:10:55+00:00,photos\@Fashiontera_3433.jpg
Fashion tera,@Fashiontera,3429,"〰️〰️〰️〰️〰️〰️〰️
CHEKICH
Made in Turkey
Size 40,41,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-06-29 09:19:12+00:00,photos\@Fashiontera_3429.jpg
Fashion tera,@Fashiontera,3427,"Vest Jacket 
Size Xl,2xl
Prices 2600
(No delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-25 14:32:08+00:00,photos\@Fashiontera_3427.jpg
Fashion tera,@Fashiontera,3426,"https://vm.tiktok.com/ZM2yHbMPH


♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ

ቢሮ ቁጥር 205

ስልክ  0945355266

〰〰〰〰〰",2023-06-24 05:28:18+00:00,
Fashion tera,@Fashiontera,3421,"BALENCIAGA
Size 41,42,43,44
Price 3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-17 06:58:59+00:00,photos\@Fashiontera_3421.jpg
Fashion tera,@Fashiontera,3420,,2023-06-17 06:58:58+00:00,photos\@Fashiontera_3420.jpg
Fashion tera,@Fashiontera,3417,,2023-06-16 19:54:24+00:00,photos\@Fashiontera_3417.jpg
Fashion tera,@Fashiontera,3416,,2023-06-16 19:54:24+00:00,photos\@Fashiontera_3416.jpg
Fashion tera,@Fashiontera,3415,"Nike 
Made in  Vietnam 
Size 40,41,42,43
Price 2500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-16 04:50:10+00:00,photos\@Fashiontera_3415.jpg
Fashion tera,@Fashiontera,3414,,2023-06-16 04:50:10+00:00,photos\@Fashiontera_3414.jpg
Fashion tera,@Fashiontera,3413,,2023-06-14 12:25:15+00:00,photos\@Fashiontera_3413.jpg
Fashion tera,@Fashiontera,3412,,2023-06-14 12:25:15+00:00,photos\@Fashiontera_3412.jpg
Fashion tera,@Fashiontera,3411,"VIGUER Automatic Watches (Men)
Price 3500 (With gift box )
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-14 12:25:15+00:00,photos\@Fashiontera_3411.jpg
Fashion tera,@Fashiontera,3410,"〰️〰️〰️〰️〰️〰️〰️
CHEKICH
Made in Turkey
Size 40,41
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-06-13 07:50:25+00:00,photos\@Fashiontera_3410.jpg
Fashion tera,@Fashiontera,3409,,2023-06-13 07:50:25+00:00,photos\@Fashiontera_3409.jpg
Fashion tera,@Fashiontera,3408,"〰〰〰〰〰〰〰
Quality Shoes 
Size 40,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-12 13:58:00+00:00,photos\@Fashiontera_3408.jpg
Fashion tera,@Fashiontera,3407,,2023-06-12 13:57:59+00:00,photos\@Fashiontera_3407.jpg
Fashion tera,@Fashiontera,3406,,2023-06-12 13:57:59+00:00,photos\@Fashiontera_3406.jpg
Fashion tera,@Fashiontera,3405,"COUPLE ROLEX 
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-12 13:28:07+00:00,photos\@Fashiontera_3405.jpg
Fashion tera,@Fashiontera,3404,"〰〰〰〰〰〰〰
Quality Shoes 
Size 39,41,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-09 12:41:36+00:00,photos\@Fashiontera_3404.jpg
Fashion tera,@Fashiontera,3403,,2023-06-09 12:41:36+00:00,photos\@Fashiontera_3403.jpg
Fashion tera,@Fashiontera,3402,,2023-06-09 12:41:36+00:00,photos\@Fashiontera_3402.jpg
Fashion tera,@Fashiontera,3401,,2023-06-09 12:41:36+00:00,photos\@Fashiontera_3401.jpg
Fashion tera,@Fashiontera,3400,,2023-06-09 12:41:36+00:00,photos\@Fashiontera_3400.jpg
Fashion tera,@Fashiontera,3398,"High Quality Men Shoes 
Size 40,42,43
Prices 3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-07 14:17:59+00:00,photos\@Fashiontera_3398.jpg
Fashion tera,@Fashiontera,3397,,2023-06-07 14:17:59+00:00,photos\@Fashiontera_3397.jpg
Fashion tera,@Fashiontera,3396,"COUPLE SPEED 
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-01 19:15:41+00:00,photos\@Fashiontera_3396.jpg
Fashion tera,@Fashiontera,3395,"COUPLE ROLEX 
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-06-01 19:15:35+00:00,photos\@Fashiontera_3395.jpg
Fashion tera,@Fashiontera,3394,"Air Force 
Made in  Vietnam 
Size 40,41,42,43
Price 2100
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-31 07:52:23+00:00,photos\@Fashiontera_3394.jpg
Fashion tera,@Fashiontera,3393,"〰️〰️〰️〰️〰️〰️〰️
Adidas Cosmic 
Made in Vietnam 
Prices 3000
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-05-29 16:28:49+00:00,photos\@Fashiontera_3393.jpg
Fashion tera,@Fashiontera,3392,,2023-05-29 16:28:49+00:00,photos\@Fashiontera_3392.jpg
Fashion tera,@Fashiontera,3391,,2023-05-29 16:26:46+00:00,photos\@Fashiontera_3391.jpg
Fashion tera,@Fashiontera,3390,"Air Jordan 
Made in  Vietnam 
Size 40,41,42,43 
Price 2000
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-27 17:08:39+00:00,photos\@Fashiontera_3390.jpg
Fashion tera,@Fashiontera,3389,,2023-05-27 17:08:39+00:00,photos\@Fashiontera_3389.jpg
Fashion tera,@Fashiontera,3388,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3388.jpg
Fashion tera,@Fashiontera,3387,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3387.jpg
Fashion tera,@Fashiontera,3386,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3386.jpg
Fashion tera,@Fashiontera,3385,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3385.jpg
Fashion tera,@Fashiontera,3384,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3384.jpg
Fashion tera,@Fashiontera,3383,,2023-05-27 17:08:38+00:00,photos\@Fashiontera_3383.jpg
Fashion tera,@Fashiontera,3382,"〰️〰️〰️〰️〰️〰️〰️
Under armor 
Made in Vietnam 
Prices 2700
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-05-24 12:48:13+00:00,photos\@Fashiontera_3382.jpg
Fashion tera,@Fashiontera,3379,,2023-05-19 19:24:54+00:00,photos\@Fashiontera_3379.jpg
Fashion tera,@Fashiontera,3375,"〰️〰️〰️〰️〰️〰️〰️
 Air Jordan 4
Made in Vietnam 
Size  40,41,42,43
Price 3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-05-09 16:55:29+00:00,photos\@Fashiontera_3375.jpg
Fashion tera,@Fashiontera,3374,,2023-05-09 16:55:29+00:00,photos\@Fashiontera_3374.jpg
Fashion tera,@Fashiontera,3373,,2023-05-09 16:55:22+00:00,photos\@Fashiontera_3373.jpg
Fashion tera,@Fashiontera,3372,,2023-05-09 16:55:22+00:00,photos\@Fashiontera_3372.jpg
Fashion tera,@Fashiontera,3371,,2023-05-05 14:22:39+00:00,photos\@Fashiontera_3371.jpg
Fashion tera,@Fashiontera,3370,"〰〰〰〰〰〰〰
Quality Shoes 
Size 39,41,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-05 14:07:46+00:00,photos\@Fashiontera_3370.jpg
Fashion tera,@Fashiontera,3369,,2023-05-04 13:44:55+00:00,photos\@Fashiontera_3369.jpg
Fashion tera,@Fashiontera,3368,,2023-05-04 13:44:55+00:00,photos\@Fashiontera_3368.jpg
Fashion tera,@Fashiontera,3367,"Skechers 
Made in  Vietnam 
 Size 40,41,42
Price 2500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-04 13:44:55+00:00,photos\@Fashiontera_3367.jpg
Fashion tera,@Fashiontera,3366,"Size 39,40,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-03 19:52:55+00:00,photos\@Fashiontera_3366.jpg
Fashion tera,@Fashiontera,3363,"Brand Watches (Men)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-05-02 14:57:17+00:00,photos\@Fashiontera_3363.jpg
Fashion tera,@Fashiontera,3362,,2023-05-02 14:57:17+00:00,photos\@Fashiontera_3362.jpg
Fashion tera,@Fashiontera,3361,,2023-05-02 14:56:30+00:00,photos\@Fashiontera_3361.jpg
Fashion tera,@Fashiontera,3360,,2023-05-02 14:56:30+00:00,photos\@Fashiontera_3360.jpg
Fashion tera,@Fashiontera,3353,,2023-04-27 12:43:43+00:00,photos\@Fashiontera_3353.jpg
Fashion tera,@Fashiontera,3352,"Adidas Yezzy 700 V3
Made in  Vietnam 
Size #39
Price 3000
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-22 11:09:03+00:00,photos\@Fashiontera_3352.jpg
Fashion tera,@Fashiontera,3350,"High Quality Men Shoes 
Size 41,42,43
Prices 3800
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-20 15:16:21+00:00,photos\@Fashiontera_3350.jpg
Fashion tera,@Fashiontera,3349,,2023-04-20 15:16:21+00:00,photos\@Fashiontera_3349.jpg
Fashion tera,@Fashiontera,3348,"Size 40,41,42,43
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-20 15:06:40+00:00,photos\@Fashiontera_3348.jpg
Fashion tera,@Fashiontera,3347,,2023-04-20 15:06:40+00:00,photos\@Fashiontera_3347.jpg
Fashion tera,@Fashiontera,3342,"NIKE RUN SWIFT
Made in  Vietnam 
Size 40,41
Price 2500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-15 14:37:30+00:00,photos\@Fashiontera_3342.jpg
Fashion tera,@Fashiontera,3341,"Rolex , MK Watches (Women 💃)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-15 14:36:42+00:00,photos\@Fashiontera_3341.jpg
Fashion tera,@Fashiontera,3340,,2023-04-15 14:36:42+00:00,photos\@Fashiontera_3340.jpg
Fashion tera,@Fashiontera,3339,"〰️〰️〰️〰️〰️〰️〰️
 Air Jordan 4
Made in Vietnam 
Size  40,41,42,43
Price 3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",2023-04-14 09:53:11+00:00,photos\@Fashiontera_3339.jpg
Fashion tera,@Fashiontera,3338,,2023-04-14 09:53:11+00:00,photos\@Fashiontera_3338.jpg
Fashion tera,@Fashiontera,3337,,2023-04-14 09:52:50+00:00,photos\@Fashiontera_3337.jpg
Fashion tera,@Fashiontera,3336,,2023-04-14 09:52:50+00:00,photos\@Fashiontera_3336.jpg
Fashion tera,@Fashiontera,3335,,2023-04-14 09:42:11+00:00,photos\@Fashiontera_3335.jpg
Fashion tera,@Fashiontera,3334,,2023-04-14 09:42:11+00:00,photos\@Fashiontera_3334.jpg
Fashion tera,@Fashiontera,3333,"VIGUER Automatic Watches (Men)
Price 3500 (With gift box )
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    ♦️ ፋሽን ተራ /Fashion Tera♦️
          〰〰〰〰〰〰〰〰
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰〰〰〰〰",2023-04-14 09:42:11+00:00,photos\@Fashiontera_3333.jpg
Fashion tera,@Fashiontera,3332,,2023-04-14 09:30:24+00:00,photos\@Fashiontera_3332.jpg
Fashion tera,@Fashiontera,3331,,2023-04-14 09:30:24+00:00,photos\@Fashiontera_3331.jpg
Fashion tera,@Fashiontera,3330,,2023-04-14 09:30:24+00:00,photos\@Fashiontera_3330.jpg
